Zip Code,Number of Households,Median income (dollars),Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!White,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!White,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Black or African American,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Black or African American,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!American Indian and Alaska Native,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!American Indian and Alaska Native,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Asian,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Asian,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Native Hawaiian and Other Pacific Islander,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Native Hawaiian and Other Pacific Islander,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Some other race,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Some other race,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Two or more races,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Two or more races,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Hispanic or Latino origin (of any race),Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Hispanic or Latino origin (of any race),Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!White alone-not Hispanic or Latino,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!White alone-not Hispanic or Latino,Number!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Number!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Number!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Number!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Number!!FAMILIES!!Families,Median income (dollars)!!FAMILIES!!Families,Number!!FAMILIES!!Families!!With own children of householder under 18 years,Median income (dollars)!!FAMILIES!!Families!!With own children of householder under 18 years,Number!!FAMILIES!!Families!!With no own children of householder under 18 years,Median income (dollars)!!FAMILIES!!Families!!With no own children of householder under 18 years,Number!!FAMILIES!!Families!!Married-couple families,Median income (dollars)!!FAMILIES!!Families!!Married-couple families,Number!!FAMILIES!!Families!!Married-couple families!!With own children under 18 years,Median income (dollars)!!FAMILIES!!Families!!Married-couple families!!With own children under 18 years,Number!!FAMILIES!!Families!!Female householder-no spouse present,Median income (dollars)!!FAMILIES!!Families!!Female householder-no spouse present,Number!!FAMILIES!!Families!!Female householder-no spouse present!!With own children under 18 years,Median income (dollars)!!FAMILIES!!Families!!Female householder-no spouse present!!With own children under 18 years,Number!!FAMILIES!!Families!!Male householder-no spouse present,Median income (dollars)!!FAMILIES!!Families!!Male householder-no spouse present,Number!!FAMILIES!!Families!!Male householder-no spouse present!!With own children under 18 years,Median income (dollars)!!FAMILIES!!Families!!Male householder-no spouse present!!With own children under 18 years,Number!!FAMILY INCOME BY FAMILY SIZE!!2-person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!2-person families,Number!!FAMILY INCOME BY FAMILY SIZE!!3-person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!3-person families,Number!!FAMILY INCOME BY FAMILY SIZE!!4-person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!4-person families,Number!!FAMILY INCOME BY FAMILY SIZE!!5-person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!5-person families,Number!!FAMILY INCOME BY FAMILY SIZE!!6-person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!6-person families,Number!!FAMILY INCOME BY FAMILY SIZE!!7-or-more person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!7-or-more person families,Number!!FAMILY INCOME BY NUMBER OF EARNERS!!No earners,Median income (dollars)!!FAMILY INCOME BY NUMBER OF EARNERS!!No earners,Number!!FAMILY INCOME BY NUMBER OF EARNERS!!1 earner,Median income (dollars)!!FAMILY INCOME BY NUMBER OF EARNERS!!1 earner,Number!!FAMILY INCOME BY NUMBER OF EARNERS!!2 earners,Median income (dollars)!!FAMILY INCOME BY NUMBER OF EARNERS!!2 earners,Number!!FAMILY INCOME BY NUMBER OF EARNERS!!3 or more earners,Median income (dollars)!!FAMILY INCOME BY NUMBER OF EARNERS!!3 or more earners,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Living alone,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Living alone,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Not living alone,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Not living alone,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Living alone,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Living alone,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Not living alone,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Not living alone
11005,1609,75742,1553,73405,0,-1,0,-1,56,147321,0,-1,0,-1,0,-1,0,-1,1553,73405,0,-1,0,-1,42,177981,1567,74612,739,179471,0,-1,739,179471,695,190284,0,-1,44,-1,0,-1,0,-1,0,-1,739,179471,0,-1,0,-1,0,-1,0,-1,0,-1,297,105392,388,250000,54,-1,0,-1,870,-1,746,-1,714,-1,32,32672,124,-1,119,-1,5,-1
11010,8089,113148,6446,111125,175,173250,48,-1,509,130489,0,-1,733,89375,178,203214,1246,97071,6054,110500,37,-1,2190,142734,3419,133661,2443,62984,6602,127299,2745,139210,3857,111530,5413,135276,2384,144012,936,83125,280,76406,253,88036,81,101806,2250,84537,1382,137500,1833,144208,758,131957,218,-1,161,195125,851,44442,1286,99048,3147,140156,1318,181719,1487,54185,741,35307,667,32375,74,-1,746,84063,464,75333,282,108800
11020,1848,160909,803,178320,236,135053,8,-1,733,178958,0,-1,24,-1,44,38750,70,-1,772,179531,0,-1,387,195426,1062,146786,399,165865,1674,162159,702,197833,972,136011,1478,179211,628,199889,145,76116,61,59205,51,-1,13,-1,471,127083,369,118068,520,195227,202,137181,89,199139,23,250000,124,250000,355,-1,786,45904,409,-1,174,75930,112,-1,112,-1,0,-1,62,-1,46,-1,16,-1
11021,7623,106978,5679,100862,165,84736,20,-1,1457,136696,0,-1,229,131160,73,125750,461,104375,5492,102063,83,-1,1946,118352,2925,125050,2669,79477,4745,152660,2099,154271,2646,146471,3921,172260,1798,182500,646,64250,281,35179,178,92500,20,108833,2052,139756,1062,138214,1101,180250,329,166875,153,245625,48,-1,451,55956,1621,106625,2173,195375,500,-1,2878,60208,1977,58665,1811,54353,166,83289,901,63417,782,55500,119,88281
11023,2964,108906,2513,109609,25,-1,0,-1,332,150625,0,-1,51,66827,43,-1,148,-1,2410,107500,0,-1,908,113182,949,144602,1107,83977,2400,144038,1233,104375,1167,156125,2112,148824,1119,104725,208,77857,98,-1,80,168750,16,-1,774,148750,466,192885,445,160313,419,92259,119,208681,177,-1,322,49688,923,102460,875,205139,280,163690,564,-1,429,-1,421,-1,8,-1,135,70521,119,70729,16,-1
11024,1953,124837,1700,131064,15,-1,0,-1,119,150733,0,-1,92,-1,27,-1,122,-1,1670,131330,16,-1,438,99063,779,131743,720,131389,1694,131596,668,143378,1026,128750,1389,150339,564,165313,241,76530,104,-1,64,70345,0,-1,598,123452,284,144313,252,167045,258,143851,185,81575,117,-1,125,58393,672,125313,685,143231,212,161667,259,58274,174,-1,153,-1,21,-1,85,169844,35,86103,50,176466
11030,6277,210380,5109,209083,41,2000,0,-1,944,-1,0,-1,74,-1,109,-1,275,250000,4965,250000,0,-1,1145,207806,2786,-1,2346,250000,5091,-1,2402,-1,2689,35343,4599,250000,2214,250000,418,-1,157,33577,74,-1,31,250000,2072,-1,1004,26232,1262,-1,599,-1,133,-1,21,-1,506,42070,1796,250000,2436,250000,353,-1,1186,-1,852,250000,818,250000,34,-1,334,41024,295,-1,39,250000
11040,13078,132767,7473,120772,124,110625,93,125592,4308,160476,10,-1,633,110581,437,106759,1433,122390,6654,114842,39,21302,2945,142446,6007,153245,4087,92796,11069,144473,4492,167200,6577,127175,9361,157218,4160,169868,1164,84844,200,67885,544,98837,132,-1,3239,99779,2955,151745,2906,165788,1291,182417,450,198947,228,202000,1357,62589,2716,109750,4552,167400,2444,186066,2009,52120,1189,35306,1075,34736,114,66250,820,98400,650,81944,170,148344
11042,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1
11050,11103,134473,9038,148693,181,145212,29,-1,1195,126280,0,-1,533,52977,127,151553,1154,54840,8507,155842,125,-1,2622,162717,4350,171684,4006,89474,8251,173635,3900,207406,4351,152796,6978,196042,3272,244932,728,66400,315,-1,545,61023,313,-1,3153,142404,1896,149861,2110,250000,813,-1,244,35291,35,-1,916,-1,2573,-1,3884,25625,878,-1,2852,38444,2012,-1,1774,-1,238,5703,840,93876,655,-1,185,34550
11096,2558,59943,1198,59885,624,65561,0,-1,150,-1,0,-1,573,57292,13,-1,923,57230,858,66250,65,-1,779,56629,1041,74960,673,33633,1966,69340,826,69085,1140,70096,1075,87204,487,92652,628,45699,230,38077,263,35208,109,67991,612,58692,378,85909,385,58672,390,94423,99,115250,102,-1,236,-1,610,39103,707,92902,413,116417,592,24182,370,19167,353,18622,17,-1,222,34479,202,33438,20,-1
11101,14951,89525,6873,112235,1783,32520,48,45441,3456,120192,13,-1,1439,41903,1339,-1,3150,49915,5662,119928,618,55179,8377,128781,4442,52500,1514,28556,7187,105240,3191,94295,3996,111489,4876,141838,1978,162292,1763,42274,1031,34623,548,77778,182,-1,3827,106206,1741,126033,1147,106442,328,67917,52,56250,92,62875,446,-1,2072,42935,4311,146317,358,122000,7764,73448,3526,51298,2677,33825,849,148625,4238,88152,3021,69770,1217,140855
11102,12960,81462,8091,86945,865,37292,184,-1,1980,90119,38,-1,1092,36814,710,90156,2801,45040,6977,95483,409,59375,6629,108228,3519,68429,2403,30646,5678,90231,1793,91977,3885,87193,4002,124688,1439,134148,1266,32283,325,29417,410,77333,29,90341,2922,98378,1230,83333,883,86648,432,90104,89,-1,122,229722,908,17782,1464,53636,2877,137944,429,122958,7282,74301,4108,59871,2889,36983,1219,125091,3174,92561,2216,74907,958,135673
11103,15575,81677,11276,84000,421,100497,45,131576,2067,76542,0,-1,996,60565,770,74662,3085,74073,9785,86421,513,70806,8269,90502,4394,79857,2399,50893,7417,83517,2569,62923,4848,93836,5605,94819,1929,77109,1195,42950,481,24292,617,75865,159,60739,3760,81478,1946,86563,1100,88143,418,80750,91,124911,102,140625,672,31328,2194,53000,3728,108038,823,123144,8158,77589,3957,73201,2332,45833,1625,112601,4201,82635,2662,57258,1539,113194
11104,11281,75772,7431,80233,237,54020,38,-1,2328,68636,0,-1,552,68382,695,88882,2624,57819,5913,89422,197,27064,5553,94724,3349,72254,2182,35507,5656,90561,2172,87619,3484,91615,4209,97464,1735,99338,803,67153,202,49231,644,85962,235,-1,2764,90582,1327,97986,978,106071,554,50833,24,-1,9,-1,419,36766,1888,49167,2924,110058,425,104292,5625,63459,2777,50143,2220,41010,557,116033,2848,71355,1919,54750,929,83988
11105,15274,86516,11855,86961,402,80403,18,83571,1533,87460,0,-1,688,68681,778,87813,2930,77262,10224,89915,308,68833,7523,103189,4459,76649,2984,44500,8129,92952,3057,100256,5072,90058,5937,108064,2513,119436,1132,73438,330,74861,1060,68091,214,69167,3754,81412,1911,102452,1509,107670,666,115000,206,69138,83,85625,874,31717,2395,66770,3983,119393,877,120417,7145,73584,3723,71010,2301,47122,1422,108750,3422,80577,1977,53011,1445,130486
11106,16975,71865,10167,86603,1311,38157,43,-1,2776,59907,0,-1,1695,58371,983,47354,4112,56265,8365,96291,536,46750,8092,102105,4822,64258,3525,31535,7817,77329,2525,64243,5292,83264,5510,97178,1755,94659,1601,39076,568,30167,706,64531,202,60094,4204,82092,1538,85455,1185,64489,512,75203,330,66481,48,-1,766,25938,2598,48808,3680,123810,773,91213,9158,64967,4766,52569,3785,37808,981,127125,4392,83839,2721,57375,1671,127176
11109,2777,169425,1771,183407,91,84646,0,-1,870,170588,0,-1,25,-1,20,-1,169,107216,1680,183971,119,-1,1935,171838,594,186136,129,-1,1700,204617,659,238995,1041,186307,1567,224222,646,239348,37,-1,0,-1,96,126824,13,-1,1003,202795,436,236548,233,239158,28,-1,0,-1,0,-1,39,-1,473,152542,1137,243155,51,-1,1077,107330,512,123750,223,117679,289,129716,565,90559,470,83898,95,205417
11201,29262,139697,19890,163344,3499,44732,106,-1,3717,106250,0,-1,765,29844,1285,146846,2734,59375,18498,166699,921,5582,15473,166806,7615,133801,5253,60103,13816,188987,6041,227366,7775,165531,10765,228046,4553,250000,2218,-1,1063,11798,833,-1,425,-1,7512,-1,3184,-1,2435,44930,561,34709,98,74895,26,-1,1265,-1,3821,-1,8194,10820,536,-1,15446,156477,8416,109015,6254,93654,2162,81387,7030,144554,4519,126831,2511,108320
11203,29249,57707,988,45577,25673,60211,69,36219,522,53828,0,-1,839,39924,1158,53205,1920,44618,831,43068,663,34750,8624,58343,11262,72273,8700,44491,19868,73514,7133,54079,12735,79300,9350,92200,3237,91823,8460,51750,3332,32176,2058,62432,564,49519,8176,59588,5750,77666,3149,92993,1669,98475,717,113109,407,150221,2250,28042,7104,45000,7900,93463,2614,142500,9381,32263,6001,29598,5423,27471,578,62382,3380,41475,2867,32007,513,85486
11204,23520,54984,14208,54074,302,51591,139,44446,6898,61061,11,-1,1441,47207,521,49475,2736,48416,13178,54238,588,26739,8575,64990,8401,64357,5956,31412,18430,62049,8302,55327,10128,69122,13933,66445,6821,62402,2705,51772,1015,29596,1792,50035,466,42075,5929,47240,3929,65028,4214,62266,1586,85833,1244,73333,1528,86771,2160,26725,5685,43424,7388,78041,3197,101587,5090,26424,3036,21000,2606,17773,430,88462,2054,41483,1597,30970,457,89464
11205,16779,62952,7791,96542,6083,43903,58,-1,1113,65647,0,-1,979,39016,755,117986,2672,48544,6823,104787,835,26058,8255,83883,4952,60882,2737,32138,8531,61677,4783,46924,3748,91538,5208,95957,3046,59486,2663,43473,1445,38134,660,51522,292,33520,3164,69190,1895,91005,1358,64625,777,57153,478,37604,859,39702,881,10880,3034,43224,3911,118698,705,122457,8248,63244,4779,63034,3398,39199,1381,116477,3469,63969,2054,36875,1415,117702
11206,31489,43065,13848,64891,7632,31244,333,-1,2249,48657,44,-1,5336,35431,2047,40542,12400,32898,9580,78846,1930,66875,14087,69491,9559,35120,5913,24350,18325,39139,8218,32426,10107,44619,8789,57523,4198,51225,7688,30408,3503,23012,1848,33542,517,19830,7642,37176,4370,42648,2722,42583,1228,35179,823,39004,1540,39750,2932,16053,7332,30927,6698,64868,1363,106721,13164,49333,7463,28610,4972,13793,2491,118882,5701,68735,3075,31696,2626,123750
11207,34010,42276,4677,52395,22162,41774,52,-1,483,60313,45,-1,4866,31399,1725,46307,10239,36810,1593,88359,1089,43149,11893,44885,13358,44708,7670,29315,20087,52977,8730,46314,11357,58750,8704,72821,3864,76618,8940,38261,4293,26232,2443,52434,573,44271,7137,36052,5735,57127,3293,69473,2187,70335,839,67171,896,87188,3464,12366,7555,41041,6581,76475,2487,132981,13923,22638,7449,22139,6387,17307,1062,80595,6474,23138,5289,20256,1185,77829
11208,34368,45946,8225,51956,18759,45832,61,76797,1748,51442,16,-1,4418,36563,1141,34188,13520,48825,1180,40729,1144,25458,12614,50850,14030,49486,6580,38724,24794,53413,11598,45570,13196,59909,12027,67442,5461,67235,9900,35112,4914,21690,2867,57106,1223,52287,7394,36685,7141,52116,4701,64524,3539,77303,1117,73177,902,84551,4222,6606,9833,39543,7578,78473,3161,127627,9574,26157,5450,23675,4968,21231,482,76765,4124,30525,3525,25569,599,98854
11209,29186,79524,22024,82154,1155,70330,24,-1,3242,77838,15,-1,1640,68155,1086,87581,4245,74661,20001,82535,410,56875,10172,90171,10672,99000,7932,44184,16452,106084,6601,109425,9851,103236,12890,117867,5452,125794,2591,75771,906,53646,971,77804,243,64159,7281,90215,3638,113828,2927,134453,1655,120723,424,133621,527,81654,1859,41635,4869,71445,7588,133407,2136,159688,12734,53443,7643,49497,6542,42721,1101,102902,5091,57133,4217,51069,874,112833
11210,21851,70776,6379,94564,13027,63447,15,-1,752,88816,0,-1,963,65641,715,57440,1815,54886,5989,97404,541,41250,7036,72369,8523,73646,5751,65606,15455,82174,6204,79942,9251,82255,9133,106606,4178,106532,4938,59950,1651,50551,1384,69286,375,51477,5912,70045,3670,76689,2816,89750,1504,115147,742,105804,811,136406,1812,29238,5127,61288,6164,104600,2352,134000,6396,43722,3288,40459,2888,39900,400,42159,3108,49663,2520,42464,588,76000
11211,40821,90871,28531,100589,2285,54145,142,-1,3207,141788,32,-1,4309,34704,2315,119201,9926,47963,24610,104790,2030,52831,23572,131194,9415,65971,5804,21077,21210,67094,9473,58010,11737,89261,15422,90315,7298,65735,4264,37321,1628,26613,1524,58319,547,63822,10064,88317,4504,82555,2799,78713,1192,41163,901,38902,1750,41548,2296,16365,7458,40053,10171,138532,1285,99620,19611,106515,9385,89726,5597,44148,3788,142741,10226,118926,5744,82083,4482,164667
11212,31207,29385,2022,30641,24758,31743,19,-1,141,28550,15,-1,2442,17707,1810,18403,5406,20391,618,-1,878,22672,9555,33154,12843,33727,7931,22424,15861,44200,6248,33135,9613,52467,5151,59926,1858,62222,9059,34857,4003,21875,1651,49771,387,45662,6737,38019,4644,45242,2563,49517,1062,60568,490,100076,365,60934,2772,9927,6921,38753,4669,67420,1499,122104,15346,15479,9325,16731,8808,15680,517,60527,6021,13942,5690,13327,331,33750
11213,26377,48318,5608,70971,18136,44716,49,-1,483,79355,16,-1,1126,19125,959,40625,2881,34250,4905,73967,826,39631,9746,71579,9979,44440,5826,25000,14967,55479,6332,49198,8635,66399,6893,85950,2821,91544,6312,40404,2882,37840,1762,44934,629,29257,6295,51070,3611,48699,2474,68542,1438,69671,551,87868,598,81111,2169,14588,4996,43038,6045,80932,1757,124471,11410,38269,6438,37980,4827,23018,1611,101425,4972,39188,3697,30139,1275,84940
11214,31717,57639,17567,52008,674,76518,58,-1,10222,66284,0,-1,2259,57887,937,58785,4411,62641,15877,50429,759,47589,10508,73403,12249,73148,8201,28897,22407,66036,9280,61626,13127,71883,16356,73115,7200,74291,3713,51703,1577,44830,2338,63676,503,26414,7378,47753,5656,79048,5531,80889,2192,59095,925,111925,725,91964,2803,26112,6632,48838,8605,85113,4367,112579,9310,35580,5447,23236,4726,18482,721,65972,3863,49270,2780,40781,1083,74306
11215,28714,144330,22546,149761,1212,70761,65,-1,2563,169013,0,-1,938,81050,1390,138261,3748,83897,20500,153824,446,90000,14736,154059,8769,156782,4763,78184,16881,178309,8442,200722,8439,163181,14083,203158,6937,230391,1945,91458,1113,93472,853,98924,392,109773,7149,164043,4701,161056,3873,250000,736,-1,359,53260,63,-1,1246,-1,4046,-1,10362,26350,1227,-1,11833,47660,6387,-1,4155,-1,2232,14599,5446,13164,3148,-1,2298,29128
11216,25771,77343,8871,118875,12862,54140,69,145964,1085,91382,26,-1,922,22969,1936,95729,2900,68599,8133,122413,1018,42426,12562,106495,7809,65912,4382,33769,11846,88470,4293,102102,7553,82784,6595,126898,2751,141814,4083,55438,1273,42822,1168,71136,269,113456,5876,69044,2827,89269,1849,130964,810,92826,304,-1,180,126250,1404,25798,4085,63118,5374,130566,983,123393,13925,66305,7966,63275,4905,31963,3061,114867,5959,73158,3490,45034,2469,135594
11217,18627,122598,11022,155411,3545,52276,35,-1,1954,139375,0,-1,814,31197,1257,-1,2913,45485,9651,168068,578,55192,10011,155035,5220,87315,2818,73889,8627,149832,3915,193638,4712,123824,6241,197457,3041,246563,1843,65164,691,68250,543,80968,183,36928,4022,120357,2246,162841,1676,245395,315,-1,250,-1,118,-1,790,52500,2443,91690,4896,216371,498,203000,10000,94713,5844,86458,4086,46848,1758,184314,4156,102212,2532,70772,1624,181528
11218,25219,78249,16400,85317,2512,71581,60,-1,4058,56098,0,-1,1204,38882,985,91473,3833,54684,14344,90708,558,27304,9731,91923,9560,80025,5370,48250,16689,85861,7942,83305,8747,86811,12663,104668,6624,102426,2856,58175,1153,52458,1170,54627,165,57853,5740,80274,3737,97813,3810,89833,1171,106392,1065,101813,1166,68372,1025,25398,5698,56212,7974,121684,1992,121094,8530,62295,4753,62844,3736,55422,1017,86440,3777,60795,2796,50485,981,99228
11219,23871,41907,15360,37288,329,75046,131,-1,5681,50067,13,-1,1869,51865,488,63944,3748,51618,13843,35900,1538,23750,9480,47961,7169,50223,5684,32251,18906,43675,10682,36285,8224,57264,15362,43580,9430,39167,2390,41522,861,21817,1154,48060,391,29071,5237,47805,3490,33198,3555,43631,2298,48352,1564,43250,2762,48958,1728,21053,7326,30658,7243,51440,2609,85502,4965,29586,2628,21778,2288,17227,340,63333,2337,37367,1589,28641,748,75938
11220,27849,55119,10411,60033,1132,58726,83,56917,9879,52348,0,-1,4977,50708,1367,81528,10670,50862,6252,69617,494,51538,11520,59254,9594,61265,6241,36823,19936,52573,9194,43734,10742,58750,13871,54969,6652,50611,3902,34861,1734,27791,2163,55298,808,35451,5836,43507,4104,48351,4804,56289,2463,48464,1807,68234,922,61667,1866,17850,6335,34348,7712,58347,4023,85687,7913,41644,4395,29668,3349,19579,1046,73333,3518,58879,2195,38051,1323,82432
11221,33067,65548,9741,89175,14767,57458,115,34315,1273,81989,38,-1,5273,45644,1860,80337,9854,52787,7345,99397,1760,67981,15159,79759,10102,60959,6046,33189,17251,70166,6601,57042,10650,77148,7438,99337,2874,108750,7409,40352,3146,22118,2404,63963,581,37739,6940,57091,4508,65214,2859,70614,1687,95683,622,78587,635,138466,3031,10842,5335,42378,6500,96735,2385,137760,15816,56844,8733,50571,5660,25823,3073,103310,7083,67124,4014,41918,3069,105858
11222,17941,96435,14872,98325,529,120197,35,-1,859,115469,0,-1,633,-1,1013,110391,2385,66250,13574,100229,569,87150,10652,123384,3820,85643,2900,27435,7340,100780,2510,122059,4830,97620,5674,116733,1812,160000,1192,73077,547,38953,474,80395,151,-1,4373,91452,1581,126549,994,124524,271,138750,72,188500,49,213506,801,26250,2368,70417,3661,147731,510,153846,10601,90850,5492,76614,3440,44643,2052,141580,5109,102163,2649,69515,2460,153167
11223,27709,56908,17477,60330,1512,29041,51,-1,5634,69787,32,-1,2236,34091,767,45826,3175,32142,16606,60415,670,54032,8945,72454,10615,70198,7479,25786,20367,69462,9063,64002,11304,72615,14589,77794,6991,75799,4129,44730,1585,29781,1649,70133,487,69375,7404,53764,4880,64668,3553,73327,2412,90278,1233,83906,885,127426,2621,19577,7241,46680,7502,96019,3003,116576,7342,23057,4231,19189,3717,17025,514,81333,3111,40737,2430,28214,681,86813
11224,19272,35776,12276,35336,3622,37210,26,-1,1063,40604,0,-1,1694,35676,591,35264,3110,29834,11301,36711,183,7375,3773,42929,6670,46975,8646,20277,12076,44534,3896,36532,8180,47292,7038,51147,1521,65306,3916,33902,1960,28733,1122,49783,415,34239,6105,36863,2934,45756,1642,61875,648,70833,434,-1,313,-1,3413,19227,4228,42141,3266,82174,1169,139485,7196,15079,4941,13692,4678,12818,263,38942,2255,22011,1825,13875,430,61146
11225,24177,65200,7148,100237,14498,51618,28,-1,761,80129,0,-1,1039,65904,703,70234,2353,65853,6644,100409,437,59484,9455,80509,8402,74369,5883,39306,12334,72284,4504,60139,7830,78125,6165,94569,2556,95955,4826,54849,1554,39800,1343,76383,394,60104,5454,67679,3569,66250,1651,116268,1042,84257,311,40852,307,-1,1006,17903,4943,50724,5092,105027,1293,148242,11843,53072,6765,47028,5094,40646,1671,110469,5078,63750,3559,49303,1519,106726
11226,37483,60896,7221,91931,24494,52343,230,57130,1049,68943,0,-1,2927,48210,1562,63033,5059,50384,6327,94010,1273,47159,15648,72600,13331,58331,7231,40561,22128,66968,8823,54806,13305,76323,10103,88286,4398,83362,9189,51328,3646,39302,2836,62009,779,41138,8904,61957,5521,70017,4236,66056,1792,88913,1062,69631,613,97404,2357,17734,7620,47652,9372,90105,2779,127408,15355,45732,8793,39331,6829,30402,1964,99492,6562,57687,4990,42719,1572,90417
11228,15473,76278,9768,79664,186,-1,0,-1,4441,78442,24,-1,738,50714,316,-1,1619,59909,9008,82411,151,51131,4726,92649,6206,82333,4390,53674,11793,88250,4082,86875,7711,88419,8516,95710,3278,106618,2104,87659,619,45446,1173,73828,185,46917,4039,72487,3330,88333,2525,111723,955,128125,579,103531,365,104821,1688,42391,3434,67305,4573,110977,2098,130686,3680,37797,1989,33203,1796,26344,193,144688,1691,42356,1390,35561,301,98250
11229,31099,66332,21594,69413,1945,42680,57,115881,5847,71386,8,-1,1029,44799,619,36342,2507,63675,20350,68917,482,40978,9144,77882,11557,85383,9916,35172,21535,84598,8293,85173,13242,84304,15701,96794,6212,103071,4262,50067,1655,42382,1572,64403,426,60119,8320,66197,5339,80876,4236,102800,1986,97576,958,97500,696,134500,3124,24667,7159,57361,8135,110666,3117,136320,9564,32657,5659,25957,5143,22844,516,99167,3905,50529,3208,43075,697,77054
